id,name,fullname,type,is_category,internal_type,external
9548,068-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.068-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9549,SEC-067-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.067-NEXT-SECTION.SEC-067-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9550,067-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.067-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9551,SEC-066-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.066-NEXT-SECTION.SEC-066-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9552,066-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.066-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9553,SEC-065-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.065-NEXT-SECTION.SEC-065-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9554,065-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.065-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9555,SEC-064-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.064-NEXT-SECTION.SEC-064-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9556,064-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.064-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9557,SEC-063-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.063-NEXT-SECTION.SEC-063-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9558,063-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.063-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9559,SEC-062-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.062-NEXT-SECTION.SEC-062-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9560,062-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.062-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9561,SEC-061-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.061-NEXT-SECTION.SEC-061-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9562,061-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.061-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9563,SEC-060-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.060-NEXT-SECTION.SEC-060-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9564,060-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.060-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9565,SEC-059-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.059-NEXT-SECTION.SEC-059-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9566,059-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.059-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9567,SEC-058-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.058-NEXT-SECTION.SEC-058-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9568,058-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.058-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9569,SEC-057-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.057-NEXT-SECTION.SEC-057-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9570,057-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.057-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9571,SEC-056-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.056-NEXT-SECTION.SEC-056-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9572,056-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.056-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9573,SEC-055-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.055-NEXT-SECTION.SEC-055-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9574,055-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.055-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9575,SEC-054-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.054-NEXT-SECTION.SEC-054-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9576,054-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.054-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9577,SEC-053-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.053-NEXT-SECTION.SEC-053-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9578,053-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.053-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9579,SEC-052-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.052-NEXT-SECTION.SEC-052-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9580,052-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.052-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9581,SEC-051-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.051-NEXT-SECTION.SEC-051-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9582,051-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.051-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9583,SEC-050-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.050-NEXT-SECTION.SEC-050-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9584,050-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.050-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9585,SEC-049-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.049-NEXT-SECTION.SEC-049-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9586,049-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.049-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9587,SEC-048-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.048-NEXT-SECTION.SEC-048-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9588,048-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.048-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9589,SEC-047-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.047-NEXT-SECTION.SEC-047-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9590,047-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.047-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9591,SEC-046-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.046-NEXT-SECTION.SEC-046-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9592,046-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.046-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9593,SEC-045-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.045-NEXT-SECTION.SEC-045-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9594,045-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.045-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9595,SEC-044-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.044-NEXT-SECTION.SEC-044-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9596,044-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.044-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9597,SEC-043-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.043-NEXT-SECTION.SEC-043-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9598,043-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.043-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9599,SEC-042-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.042-NEXT-SECTION.SEC-042-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9600,042-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.042-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9601,SEC-041-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.041-NEXT-SECTION.SEC-041-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9602,041-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.041-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9603,SEC-040-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.040-NEXT-SECTION.SEC-040-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9604,040-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.040-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9605,SEC-039-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.039-NEXT-SECTION.SEC-039-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9606,039-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.039-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9607,SEC-038-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.038-NEXT-SECTION.SEC-038-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9608,038-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.038-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9609,SEC-037-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.037-NEXT-SECTION.SEC-037-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9610,037-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.037-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9611,SEC-036-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.036-NEXT-SECTION.SEC-036-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9612,036-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.036-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9613,SEC-035-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.035-NEXT-SECTION.SEC-035-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9614,035-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.035-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9615,SEC-034-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.034-NEXT-SECTION.SEC-034-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9616,034-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.034-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9617,SEC-033-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.033-NEXT-SECTION.SEC-033-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9618,033-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.033-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9619,SEC-032-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.032-NEXT-SECTION.SEC-032-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9620,032-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.032-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9621,SEC-031-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.031-NEXT-SECTION.SEC-031-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9622,031-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.031-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9623,SEC-030-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.030-NEXT-SECTION.SEC-030-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9624,030-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.030-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9625,SEC-029-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.029-NEXT-SECTION.SEC-029-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9626,029-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.029-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9627,SEC-028-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.028-NEXT-SECTION.SEC-028-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9628,028-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.028-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9629,SEC-027-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.027-NEXT-SECTION.SEC-027-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9630,027-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.027-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9631,SEC-026-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.026-NEXT-SECTION.SEC-026-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9632,026-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.026-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9633,SEC-025-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.025-NEXT-SECTION.SEC-025-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9634,025-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.025-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9635,SEC-024-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.024-NEXT-SECTION.SEC-024-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9636,024-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.024-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9637,SEC-023-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.023-NEXT-SECTION.SEC-023-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9638,023-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.023-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9639,SEC-022-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.022-NEXT-SECTION.SEC-022-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9640,022-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.022-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9641,SEC-021-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.021-NEXT-SECTION.SEC-021-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9642,021-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.021-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9643,SEC-020-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.020-NEXT-SECTION.SEC-020-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9644,020-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.020-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9645,SEC-019-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.019-NEXT-SECTION.SEC-019-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9646,019-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.019-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9647,SEC-018-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.018-NEXT-SECTION.SEC-018-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9648,018-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.018-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9649,SEC-017-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.017-NEXT-SECTION.SEC-017-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9650,017-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.017-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9651,SEC-016-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.016-NEXT-SECTION.SEC-016-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
